Geo Point;Geo Shape;gml_id;objectid;circ_apaisee;type_agt_velo;sens;jalonnement;c_insee;annee_mes;etat
48.1266251256, -1.63392283917;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.633597944899771, 48.1261134270206], [-1.634071766984192, 48.12641421886901], [-1.634115061686539, 48.12644968751015], [-1.634135907149223, 48.12648245646446], [-1.634144096259875, 48.1265256467961], [-1.634131660726938, 48.126559486340255], [-1.633982805024868, 48.126770560554206], [-1.633871667820684, 48.12692812488939], [-1.633875079225715, 48.12703944617337], [-1.633848194139139, 48.127059270951705], [-1.63387694197043, 48.12727877760568]]]}";circ_apais_amgt_velo.1848;1848;zone de rencontre;;;;35238;;
48.0960677266, -1.63798078801;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.638000955166803, 48.096308484177015], [-1.637960620861711, 48.095826968955066]]]}";circ_apais_amgt_velo.1856;1856;zone de rencontre;;;;35238;;
48.0958153551, -1.64644102067;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.646338835709899, 48.09601888913399], [-1.646543205639336, 48.095611821041494]]]}";circ_apais_amgt_velo.1818;1818;zone 30;;;;35238;;
48.117595483, -1.68853444501;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.689796399147705, 48.11767989505079], [-1.688413604080313, 48.11721022228403], [-1.687484824654049, 48.118289329857795]]]}";circ_apais_amgt_velo.1831;1831;zone 30;;;;35238;;
48.118237034, -1.68262447344;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.682669765324384, 48.11824719793324], [-1.682579181548406, 48.1182268700677]]]}";circ_apais_amgt_velo.1282;1282;zone 30;;;;35238;;
48.1014258327, -1.64317350272;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.643401654267207, 48.101419971300416], [-1.643002571390972, 48.10142917617306], [-1.642946240676254, 48.10144001120641]]]}";circ_apais_amgt_velo.1290;1290;zone 30;;;;35238;;
48.1282467574, -1.63904815368;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.638623148959902, 48.12823269292232], [-1.639123436240255, 48.12826126266696], [-1.639227853212048, 48.128259484045685], [-1.639315503850971, 48.128249371144285], [-1.639360997335703, 48.12824041794548], [-1.63939591600281, 48.1282336032463], [-1.639469605075849, 48.12821342103874]]]}";circ_apais_amgt_velo.2093;2093;zone 30;;;;35238;;
48.1234354317, -1.66177806975;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.662739163104616, 48.123280888953765], [-1.662725525030845, 48.12328554981089], [-1.662551988476314, 48.12335926376875], [-1.662168860675363, 48.12336695609789], [-1.662039569245091, 48.12334210169261], [-1.661675486327654, 48.12334757867875], [-1.661517030209552, 48.123349946481255], [-1.6609262895099, 48.1237779240231], [-1.660892402679228, 48.12380249511324]]]}";circ_apais_amgt_velo.2084;2084;zone de rencontre;;;;35238;;
48.1238855943, -1.71343940876;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.713445161405185, 48.12378568898988], [-1.71343365611293, 48.1239854995346]]]}";circ_apais_amgt_velo.2086;2086;zone 30;;;;35238;;
48.109110883, -1.68454574575;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.684563059907397, 48.1097509538369], [-1.684555144536484, 48.109328606860345], [-1.684523199033455, 48.10847095857761]]]}";circ_apais_amgt_velo.880;880;;bande cyclable;sens unique;non;35238;2000;P
48.109631535, -1.68979920713;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.686600301168853, 48.1103166895421], [-1.687581398927507, 48.11011752635929], [-1.687646167435546, 48.11010369614236], [-1.687723219888878, 48.11008787918127], [-1.687948967508109, 48.11003799395793], [-1.688170460051896, 48.109990518258364], [-1.688806377978838, 48.109857713438615], [-1.689395282613006, 48.10972649894532], [-1.689478058448827, 48.109707656678324], [-1.689526591534215, 48.1096967267315], [-1.68956030751981, 48.10968854118012], [-1.690138478353205, 48.10956123059568], [-1.690463626892336, 48.10948868526116], [-1.690575162986916, 48.10946388323971], [-1.690591632618788, 48.109461246982036], [-1.691031855204101, 48.10936282987604], [-1.691155920434114, 48.10933501737269], [-1.691292837724697, 48.109304264529726], [-1.691441928589994, 48.109270198001354], [-1.691478526435875, 48.10926244573718], [-1.691509149582581, 48.10925452185382], [-1.691591792531298, 48.10923671877156], [-1.691985932124824, 48.10914948106757], [-1.692028897525183, 48.10913996486015], [-1.69212898582839, 48.10911747836852], [-1.692223200414646, 48.109095679335354], [-1.69236797932676, 48.10906232277449], [-1.692475115966727, 48.10903913831954], [-1.692548375981109, 48.10902317902633], [-1.692618539577071, 48.10900804260123], [-1.692993334557757, 48.10892420037889]]]}";circ_apais_amgt_velo.1323;1323;aire piétonne;bande cyclable;sens unique;non;35238;2006;R
48.1026287885, -1.68907229919;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.688343317727664, 48.103997540118684], [-1.688383685498682, 48.1038164539131], [-1.688481371136751, 48.103551466747746], [-1.688594532124744, 48.10336741260635], [-1.688583697335922, 48.10324822750642], [-1.688575817602532, 48.10316154832903], [-1.688782094682516, 48.10293019465802], [-1.689235291543859, 48.102378828449474], [-1.689409704103688, 48.102154211164894], [-1.689552746635572, 48.101941747515525], [-1.689733765950049, 48.10170054775297], [-1.689869211220147, 48.101493831562436], [-1.689958590771814, 48.10131618295493]]]}";circ_apais_amgt_velo.1396;1396;;bande cyclable;double-sens;oui;35238;2012;R
48.0995328267, -1.69439353296;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.694500455454078, 48.10042253991979], [-1.694496059191009, 48.10036516332349], [-1.694307490872313, 48.09966933808816], [-1.69430032070932, 48.099548311936324], [-1.694312279211783, 48.09939736613541], [-1.694351424424848, 48.09917908099252], [-1.694381496216584, 48.09902329100786], [-1.694407520768497, 48.09895177120183], [-1.694484965554274, 48.098800261360054], [-1.69456099291161, 48.09869607144145], [-1.694565748778667, 48.09867095219577]]]}";circ_apais_amgt_velo.1416;1416;;bande cyclable;double-sens;;35238;2000;R
48.1081481278, -1.69015719693;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.684754793197618, 48.10968697843464], [-1.691235709117379, 48.10755064632653], [-1.691756456407773, 48.10739212476846], [-1.692104669330886, 48.107305271608226], [-1.692589583736768, 48.10724768291331], [-1.693158838526816, 48.107263201154105], [-1.693502840441394, 48.10729754406222], [-1.694103309908678, 48.10733477281158], [-1.694434606633921, 48.10739822861346], [-1.694759526046658, 48.10753196470299], [-1.695159626602158, 48.107819341523744], [-1.695497168275873, 48.10806793913586]]]}";circ_apais_amgt_velo.1673;1673;;bande cyclable;contre-sens vélo;non;35238;2007;R
48.0976536891, -1.675224702;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.675301143110114, 48.097927509746725], [-1.675150243969358, 48.09738696734227], [-1.675148166398649, 48.09737989549902]]]}";circ_apais_amgt_velo.1751;1751;;mixte bus + vélo;double-sens;non;35238;2002;R
48.0999308867, -1.70647644752;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.707273451176391, 48.1017475625419], [-1.707167678442106, 48.10148404065521], [-1.706896362631326, 48.10039088222603], [-1.706476023963725, 48.09910762175317], [-1.705960200385357, 48.09907152020796], [-1.705401290760307, 48.09897994780507], [-1.704993863334475, 48.09888148515291]]]}";circ_apais_amgt_velo.2278;2278;zone 30;;;;35238;;
48.1082723098, -1.70988366467;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.70962549847237, 48.107738076788536], [-1.710141830867519, 48.10880654278924]]]}";circ_apais_amgt_velo.2282;2282;zone 30;;;oui;35238;;
48.1085663999, -1.69301599818;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.692931623042756, 48.108580545510854], [-1.692970831754505, 48.10857656354662], [-1.69309985783208, 48.10854897525136]]]}";circ_apais_amgt_velo.2285;2285;;mixte bus + vélo;double-sens;non;35238;2001;
48.0883968333, -1.66679162983;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.666793705817414, 48.088339303937346], [-1.666789553840227, 48.08845436268992]]]}";circ_apais_amgt_velo.2293;2293;;bande cyclable;contre-sens vélo;non;35238;2009;
48.0975247938, -1.64912533323;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.648226912610818, 48.09731983230017], [-1.650023753842959, 48.09772975528927]]]}";circ_apais_amgt_velo.2295;2295;zone 30;;;;35238;;
48.1227184986, -1.68618444758;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.686858166830511, 48.12274790275374], [-1.685510728337883, 48.12268909437847]]]}";circ_apais_amgt_velo.2320;2320;zone 30;;;oui;35238;;P
48.1148922424, -1.71174812617;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.711306009652675, 48.11519109577587], [-1.712190242682312, 48.11459338907515]]]}";circ_apais_amgt_velo.1972;1972;zone 30;;;;35238;;
48.1020078636, -1.70074041059;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.700147367277606, 48.10210047142938], [-1.700581057670716, 48.10198794413419], [-1.701342492627826, 48.10198501141223]]]}";circ_apais_amgt_velo.1978;1978;zone de rencontre;;;;35238;;
48.1324471573, -1.69909345362;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.703082856039485, 48.133414613103746], [-1.702284905627789, 48.13318764703863], [-1.700943669064179, 48.132807062352505], [-1.700262978603823, 48.132615463947275], [-1.699643719915307, 48.132422883688214], [-1.699400253465085, 48.13236425799415], [-1.699131488740765, 48.132330814399644], [-1.698887029097311, 48.132320346207194], [-1.698480518565418, 48.13233073397942], [-1.698108268902775, 48.13233380266273], [-1.697679458459557, 48.132343177282735], [-1.697317392375536, 48.13231226211395], [-1.697086901616492, 48.13224593995729], [-1.696792316657979, 48.13204965795762], [-1.696636595796215, 48.13188576632613], [-1.696455368987856, 48.131771214014854], [-1.696113524296221, 48.13170789564903], [-1.695145625680128, 48.13151726082585]]]}";circ_apais_amgt_velo.1999;1999;zone 30;;;;35238;;
48.1388083215, -1.66602865831;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.665796212321612, 48.13840879422749], [-1.666317504863243, 48.13882709862579], [-1.665686585336864, 48.13914886630817]]]}";circ_apais_amgt_velo.2001;2001;zone 30;;;;35238;;
48.10526352, -1.68961308521;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.689593790249009, 48.10511825302105], [-1.689632380168271, 48.10540878695434]]]}";circ_apais_amgt_velo.2024;2024;aire piétonne;;;;35238;;
48.1144906156, -1.68122549179;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.681282512776928, 48.11442490606392], [-1.681232428991491, 48.1144675835578], [-1.681180734236619, 48.11456612306173]]]}";circ_apais_amgt_velo.2033;2033;aire piétonne;;;;35238;;
48.1023757135, -1.64108055143;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.641059400894997, 48.1022811911471], [-1.641101701971962, 48.10247023580398]]]}";circ_apais_amgt_velo.2034;2034;zone 30;;;;35238;;
48.1016997493, -1.70141236869;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.701342492627826, 48.10198501141223], [-1.701352043049958, 48.10194602161545], [-1.701482245028538, 48.10141448718873]]]}";circ_apais_amgt_velo.1575;1575;zone de rencontre;;;;35238;;
48.1109773403, -1.70737992804;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.707559710778823, 48.110939973278086], [-1.707200145292908, 48.11101470729542]]]}";circ_apais_amgt_velo.1576;1576;zone 30;;;;35238;;
48.0989171455, -1.68527212675;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.685104824682554, 48.09929849830237], [-1.685157714074526, 48.099201008230104], [-1.685171330458019, 48.09911692295725], [-1.685304233717868, 48.09896584619708], [-1.685346590269807, 48.09868428870195], [-1.685385025871641, 48.09851210215746]]]}";circ_apais_amgt_velo.1577;1577;zone 30;;;;35238;;
48.0847622674, -1.66816072743;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.668378044513487, 48.084550399662824], [-1.668037256904732, 48.084890611167516], [-1.667926758269847, 48.08495204722778]]]}";circ_apais_amgt_velo.1580;1580;zone de rencontre;;;;35238;;
48.1001069437, -1.68267117122;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.683072671506471, 48.100256072216055], [-1.682269670931498, 48.09995781524838]]]}";circ_apais_amgt_velo.1582;1582;zone 30;;;;35238;;
48.1079153671, -1.67530416452;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.67518888158607, 48.10823354791983], [-1.675419447454871, 48.107597186349764]]]}";circ_apais_amgt_velo.1585;1585;zone 30;bande cyclable;contre-sens vélo;non;35238;2010;
48.0858734679, -1.64880701449;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.649035362739832, 48.08615437681427], [-1.648905294764414, 48.08609142812043], [-1.64878956340888, 48.08591445607898], [-1.648761748946854, 48.08581322090344], [-1.648663119439533, 48.08552454656128]]]}";circ_apais_amgt_velo.1456;1456;zone 30;;;;35238;;
48.090476319, -1.65694325373;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.657228182246833, 48.0904840209627], [-1.656762478017841, 48.09047850225229], [-1.656667523915431, 48.09043080855433]]]}";circ_apais_amgt_velo.1465;1465;aire piétonne;;;;35238;;
48.1116982326, -1.68224188349;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.682966283921334, 48.111749123600816], [-1.682717842067754, 48.111730909205946], [-1.682140327279754, 48.11170596471012], [-1.682063204613643, 48.11167540666327], [-1.681518542830772, 48.11164239476877]]]}";circ_apais_amgt_velo.1481;1481;aire piétonne;bande cyclable;contre-sens vélo;non;35238;1996;
48.0973690701, -1.66350644456;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.663396216308814, 48.09767078153365], [-1.663616672814134, 48.09706735873065]]]}";circ_apais_amgt_velo.1403;1403;zone 30;;;;35238;;
48.1196352301, -1.68441087905;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.682533501294131, 48.12108480980309], [-1.683412370160825, 48.12037561210197], [-1.683951913725463, 48.120003995735885], [-1.684566159571001, 48.119548327496055], [-1.685336022491391, 48.11900582833086], [-1.685359236132805, 48.11898721419666], [-1.685382194635161, 48.11896845816987], [-1.685404894139463, 48.11894956221003], [-1.685427334727394, 48.11893052721508], [-1.685449512621562, 48.1189113560423], [-1.685471426399748, 48.11889204784869], [-1.685493075129249, 48.118872607177856], [-1.685514457387861, 48.11885303318676], [-1.68553556947982, 48.11883332963048], [-1.685556410064533, 48.11881349656379], [-1.685576979305319, 48.11879353578233], [-1.685597273424863, 48.118773450143415], [-1.685617291164182, 48.11875324059956], [-1.685637031264294, 48.11873290810329], [-1.685656491370248, 48.118712456355034], [-1.685675670141491, 48.118691885409554], [-1.685694567741405, 48.11867119706248], [-1.685713179051996, 48.11865039422578], [-1.685731505414217, 48.118629476844916], [-1.685749544473171, 48.118608448620314], [-1.685767293547603, 48.118587309661386], [-1.685784752964115, 48.118566063559264], [-1.685801920041475, 48.11854471042334], [-1.685818793602373, 48.1185232521039], [-1.685835372632697, 48.11850169224672], [-1.685851655710386, 48.11848003000876], [-1.685867640562192, 48.11845826998824], [-1.685883327188395, 48.11843641218525], [-1.685898713071002, 48.11841445850469], [-1.685913798455074, 48.118392411639945], [-1.685928579400304, 48.118370272652776], [-1.685943057410918, 48.11834804328419], [-1.685957228791393, 48.118325727289196], [-1.685971094801197, 48.11830332371555], [-1.685984653167151, 48.11828083716136], [-1.685997902548859, 48.118258267681384], [-1.686010841769112, 48.11823561712589], [-1.686023469732304, 48.118212888242844], [-1.686035785342835, 48.11819008378026], [-1.686047788601059, 48.11816720373825], [-1.686059478411394, 48.118144250864795], [-1.686070852255931, 48.11812122706476], [-1.686081910298233, 48.11809813413376], [-1.686092650102006, 48.1180749748744], [-1.686103073089954, 48.11805175012991], [-1.686113178166516, 48.11802846264825]]]}";circ_apais_amgt_velo.1409;1409;;bande cyclable;sens unique;;35238;1991;
48.0998327285, -1.70868811809;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.709189102431877, 48.10145696475572], [-1.709005032767419, 48.1010782706128], [-1.70883053222253, 48.10057043980896], [-1.708665601742025, 48.09993347144972], [-1.708525394391581, 48.09956728506573], [-1.708413430159599, 48.09904258738277], [-1.70840478390779, 48.09871392786024], [-1.708657107419606, 48.09820291749718]]]}";circ_apais_amgt_velo.1410;1410;zone 30;;;;35238;;
48.1388193918, -1.66673511832;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.666317504863243, 48.13882709862579], [-1.666953687491774, 48.138869563353275], [-1.667016716999095, 48.138623781054626]]]}";circ_apais_amgt_velo.1420;1420;zone 30;;;;35238;;
48.1100777737, -1.71579939721;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.715739677053905, 48.11008633528479], [-1.715859117364597, 48.110069212052586]]]}";circ_apais_amgt_velo.1428;1428;zone 30;;;;35238;;
48.0853976859, -1.66456627297;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.662043184458294, 48.08539208263004], [-1.662547777626079, 48.085396751887195], [-1.663502551744206, 48.08541261690984], [-1.663647342340545, 48.08540764243835], [-1.663764406642177, 48.08537712129897], [-1.664182801737328, 48.08526282600349], [-1.664275486210921, 48.085257172120514], [-1.664418468806067, 48.0852664168347], [-1.665194678294013, 48.08539115576386], [-1.665943943404114, 48.08550788273833], [-1.666067612076554, 48.085519171089175], [-1.666239355175833, 48.08550291694595], [-1.666437392913718, 48.08545919347544], [-1.666473655538282, 48.0854512333302], [-1.666740348447727, 48.08542760878388], [-1.666957728849163, 48.085431216163045], [-1.667083853933833, 48.085420597733886]]]}";circ_apais_amgt_velo.1433;1433;zone de rencontre;;;;35238;;
