Geo Point;Geo Shape;objectid;id_voie;nom_voie;code_insee;nom_commune;nombre_support;code_modele;libelle_modele;date_creation;gestionnaire;commentaire
48.1096726738, -1.68937521916;"{""type"": ""Point"", ""coordinates"": [-1.689375219160597, 48.10967267375551]}";57;9648;Mail François Mitterrand;35238;Rennes;6;;S 23-1;2014-12-31T23:00:00Z;Rennes Métropole;face n°38 - pas de SV
48.1092732098, -1.69115124784;"{""type"": ""Point"", ""coordinates"": [-1.691151247838496, 48.10927320980297]}";58;9648;Mail François Mitterrand;35238;Rennes;6;;S 23-1;2014-12-31T23:00:00Z;Rennes Métropole;n°50 - pas de SV
48.0925338779, -1.69151573318;"{""type"": ""Point"", ""coordinates"": [-1.691515733184528, 48.09253387788699]}";60;8319;Rue de Nantes;35281;Saint-Jacques-de-la-Lande;6;;SV 1;2010-12-31T23:00:00Z;Rennes Métropole;n°256
48.093227702, -1.70433344455;"{""type"": ""Point"", ""coordinates"": [-1.704333444547423, 48.0932277020124]}";63;8403;Avenue Germaine Tillion;35281;Saint-Jacques-de-la-Lande;8;;SV 4;2016-06-30T22:00:00Z;Rennes Métropole;n°3
48.0936811503, -1.70499560362;"{""type"": ""Point"", ""coordinates"": [-1.704995603622929, 48.093681150261425]}";65;8403;Avenue Germaine Tillion;35281;Saint-Jacques-de-la-Lande;9;;SV 4;2013-12-31T23:00:00Z;Rennes Métropole;n°7
48.090296533, -1.6951117006;"{""type"": ""Point"", ""coordinates"": [-1.695111700604536, 48.09029653299051]}";69;8269;Rue des Vingt-cinq Fusillés;35281;Saint-Jacques-de-la-Lande;3;;SV 1;2007-12-31T23:00:00Z;Rennes Métropole;Mairie n°11
48.1052277591, -1.6712253052;"{""type"": ""Point"", ""coordinates"": [-1.671225305199923, 48.10522775909484]}";70;9127;Avenue Louis Barthou;35238;Rennes;7;;S 23-1;2018-01-23T23:00:00Z;Rennes Métropole;n°27 et 29 - pas de SV
48.0991899742, -1.65301790579;"{""type"": ""Point"", ""coordinates"": [-1.653017905790372, 48.09918997422304]}";83;8578;Boulevard Léon Bourgeois;35238;Rennes;4;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°27
48.1186261056, -1.68486424051;"{""type"": ""Point"", ""coordinates"": [-1.684864240511416, 48.118626105612236]}";89;9330;Boulevard de Chézy;35238;Rennes;5;;S 23-1;2017-04-13T22:00:00Z;Rennes Métropole;devant sq A.Jagu - pas de SV
48.077001625, -1.71284067409;"{""type"": ""Point"", ""coordinates"": [-1.712840674087172, 48.07700162499399]}";94;8341;Rue Fernand Braudel;35281;Saint-Jacques-de-la-Lande;4;;SV 2;2015-12-31T23:00:00Z;Rennes Métropole;n°4
48.0768449478, -1.71427478347;"{""type"": ""Point"", ""coordinates"": [-1.714274783470164, 48.07684494777474]}";97;8342;Place Léopold Sédar Senghor;35281;Saint-Jacques-de-la-Lande;6;;SV 1;2013-12-31T23:00:00Z;Rennes Métropole;collège J.Moulin face n°1
48.0797047426, -1.71395826094;"{""type"": ""Point"", ""coordinates"": [-1.713958260939016, 48.079704742612954]}";99;8360;Rue François Mitterrand;35281;Saint-Jacques-de-la-Lande;4;;SV 2;2015-12-31T23:00:00Z;Rennes Métropole;n°14
48.1083553729, -1.71181180702;"{""type"": ""Point"", ""coordinates"": [-1.711811807017201, 48.10835537288597]}";103;8913;Rue de Lorient;35238;Rennes;27;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;face au n°126 - pas de SV
48.0862596682, -1.70812231319;"{""type"": ""Point"", ""coordinates"": [-1.70812231319337, 48.086259668191026]}";111;8353;Avenue Roger Dodin;35281;Saint-Jacques-de-la-Lande;2;;SV 1;2013-12-31T23:00:00Z;Rennes Métropole;n°38
48.1062918382, -1.70863094188;"{""type"": ""Point"", ""coordinates"": [-1.708630941876712, 48.106291838188554]}";115;9973;Allée Louis Lucipia;35238;Rennes;6;;;;Rennes Métropole;quai d'Auchel angle
48.0939749159, -1.66436732492;"{""type"": ""Point"", ""coordinates"": [-1.664367324916645, 48.09397491588916]}";140;9216;Rue Jean Nobilet;35238;Rennes;2;;S 23;2013-03-13T23:00:00Z;Rennes Métropole;n°2 - pas de SV
48.1143155631, -1.67865794315;"{""type"": ""Point"", ""coordinates"": [-1.678657943146971, 48.11431556305286]}";154;9039;Rue de la Visitation;35238;Rennes;5;;S 23;2014-08-13T22:00:00Z;Rennes Métropole;n°11
48.1086282236, -1.67753249324;"{""type"": ""Point"", ""coordinates"": [-1.67753249324005, 48.108628223628415]}";155;9091;Rue Vasselot;35238;Rennes;8;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°26 et 27 - face à face
48.100897994, -1.69853816314;"{""type"": ""Point"", ""coordinates"": [-1.698538163138599, 48.10089799397866]}";166;10057;Rue Roger-Henri Guerrand;35238;Rennes;4;;autre;2013-12-31T23:00:00Z;Rennes Métropole;n°3
48.1003727202, -1.7067574168;"{""type"": ""Point"", ""coordinates"": [-1.706757416799443, 48.100372720199374]}";168;9837;Rue Ferdinand de Lesseps;35238;Rennes;4;;S 23;2014-03-12T23:00:00Z;Rennes Métropole;n°33bis J.Lallemand angle
48.0815060621, -1.68252798869;"{""type"": ""Point"", ""coordinates"": [-1.682527988685669, 48.081506062123005]}";171;8870;Avenue du Canada;35238;Rennes;5;;autre;1992-12-31T23:00:00Z;Rennes Métropole;entrée parc Bréquigny
48.1099143881, -1.71225808381;"{""type"": ""Point"", ""coordinates"": [-1.712258083807287, 48.109914388146905]}";178;9816;Rue Renée Prévert;35238;Rennes;5;;autre;1994-12-31T23:00:00Z;Rennes Métropole;n°15 C R.Prévert
48.1276482072, -1.63621722059;"{""type"": ""Point"", ""coordinates"": [-1.636217220592247, 48.127648207229875]}";183;10155;Promenade Marcel-Henri Lebouc;35238;Rennes;4;;autre;;Rennes Métropole;derrière GS J.Rostand - pas de SV
48.1059552736, -1.6773609721;"{""type"": ""Point"", ""coordinates"": [-1.677360972097128, 48.10595527361507]}";192;9242;Rue d'Isly;35238;Rennes;26;;autre;2009-12-31T23:00:00Z;Rennes Métropole;esplanade C.De Gaulle - aux arrêts BUS-pas de SV
48.1385845392, -1.64289179808;"{""type"": ""Point"", ""coordinates"": [-1.642891798083986, 48.138584539215934]}";195;9955;Rue Pierre Nougaro;35238;Rennes;4;;S 23;;Rennes Métropole;CS Robert Launay - pas de SV
48.0872583102, -1.64128365038;"{""type"": ""Point"", ""coordinates"": [-1.641283650376912, 48.08725831023257]}";196;9886;Rue Michel Gérard;35238;Rennes;4;;S 23;;Rennes Métropole;n°30 C.S André-Fresnais
48.1176058593, -1.69056000188;"{""type"": ""Point"", ""coordinates"": [-1.690560001883237, 48.11760585931628]}";206;10048;Square Le Gal La Salle;35238;Rennes;4;;autre;;Rennes Métropole;face au n°3, aire de jeux - pas de SV
48.1046704552, -1.66860646042;"{""type"": ""Point"", ""coordinates"": [-1.668606460420131, 48.104670455221466]}";228;9951;Rue Pierre-Henri Teitgen;35238;Rennes;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°3
48.1045840674, -1.66851236637;"{""type"": ""Point"", ""coordinates"": [-1.6685123663708, 48.10458406742096]}";232;9140;Boulevard Solférino;35238;Rennes;4;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°27A
48.0937427855, -1.67214955208;"{""type"": ""Point"", ""coordinates"": [-1.672149552084109, 48.09374278550869]}";235;8791;Boulevard Georges Clemenceau;35238;Rennes;2;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°117 - 1 changé
48.0923348229, -1.67615468803;"{""type"": ""Point"", ""coordinates"": [-1.67615468803059, 48.09233482290919]}";239;9710;Rue Geneviève de Gaulle-Anthonioz;35238;Rennes;5;;S 23;2014-07-23T22:00:00Z;Rennes Métropole;n°7 - pas de SV
48.0890798784, -1.68904257844;"{""type"": ""Point"", ""coordinates"": [-1.689042578437028, 48.089079878443506]}";248;8861;Boulevard Albert 1er;35238;Rennes;10;;S 23-1;2015-06-16T22:00:00Z;Rennes Métropole;entrée Cs.Bréquigny sous abri - pas de SV
48.0904091371, -1.64118781936;"{""type"": ""Point"", ""coordinates"": [-1.641187819358011, 48.09040913706141]}";254;8978;Rue René-Yves Creston;35238;Rennes;4;;autre;1998-12-31T23:00:00Z;Rennes Métropole;
48.0981229153, -1.68765962255;"{""type"": ""Point"", ""coordinates"": [-1.687659622547616, 48.0981229153395]}";260;8805;Rue du Puits Jacob;35238;Rennes;4;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°1
48.0993195327, -1.68649378595;"{""type"": ""Point"", ""coordinates"": [-1.686493785945368, 48.09931953266775]}";261;8865;Rue de Nantes;35238;Rennes;4;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°157 - 1changé
48.0944214396, -1.66311229529;"{""type"": ""Point"", ""coordinates"": [-1.663112295294633, 48.09442143961614]}";270;9754;Place du Souvenir;35238;Rennes;6;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;
48.0935071795, -1.67404824668;"{""type"": ""Point"", ""coordinates"": [-1.674048246677071, 48.093507179452246]}";272;9866;Avenue Henri Fréville;35238;Rennes;3;;S 23;2001-12-31T23:00:00Z;Rennes Métropole;n°1 - pas de SV
48.0913125087, -1.66536601316;"{""type"": ""Point"", ""coordinates"": [-1.665366013163892, 48.091312508727874]}";275;8782;Boulevard Oscar Leroux;35238;Rennes;4;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°34
48.0927015325, -1.67472223585;"{""type"": ""Point"", ""coordinates"": [-1.674722235849264, 48.09270153249863]}";276;9866;Avenue Henri Fréville;35238;Rennes;15;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°4 - pas de SV
48.1225865033, -1.68396879859;"{""type"": ""Point"", ""coordinates"": [-1.683968798588815, 48.122586503251235]}";279;9857;Rue Lenoir;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°13
48.1261057409, -1.65848440642;"{""type"": ""Point"", ""coordinates"": [-1.658484406422537, 48.12610574088363]}";285;8751;Rue de Trégain;35238;Rennes;5;;S 23;;Rennes Métropole;derrière n°32 (mairie quartier) - pas de SV
48.1236215088, -1.65978963895;"{""type"": ""Point"", ""coordinates"": [-1.659789638945938, 48.1236215088287]}";287;8759;Place Georges Bernanos;35238;Rennes;6;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;
48.1304705286, -1.65797285378;"{""type"": ""Point"", ""coordinates"": [-1.657972853780887, 48.130470528606274]}";293;9557;Rue Alexandre Lefas;35238;Rennes;6;;autre;1994-12-31T23:00:00Z;Rennes Métropole;n°3
48.1372615698, -1.66954131676;"{""type"": ""Point"", ""coordinates"": [-1.669541316756414, 48.13726156975151]}";298;9881;Rue Père Joseph Wresinski;35238;Rennes;3;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;face au n°11
48.1285916461, -1.64148623494;"{""type"": ""Point"", ""coordinates"": [-1.641486234936436, 48.128591646122615]}";305;9910;Allée Henri Colas;35238;Rennes;12;;autre;2002-12-31T23:00:00Z;Rennes Métropole;n°2 - pas de SV
48.1004786413, -1.707077912;"{""type"": ""Point"", ""coordinates"": [-1.707077912000593, 48.10047864129845]}";313;9837;Rue Ferdinand de Lesseps;35238;Rennes;5;;autre;1995-12-31T23:00:00Z;Rennes Métropole;n°46
48.1002335352, -1.70765766357;"{""type"": ""Point"", ""coordinates"": [-1.707657663568601, 48.100233535237365]}";314;9409;Rue Jules Lallemand;35238;Rennes;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°47
48.0997604309, -1.70952762829;"{""type"": ""Point"", ""coordinates"": [-1.709527628287766, 48.099760430876266]}";315;9409;Rue Jules Lallemand;35238;Rennes;5;;S 23;;Rennes Métropole;Cs A.Récipon n°54
48.1055728257, -1.69874889407;"{""type"": ""Point"", ""coordinates"": [-1.698748894071739, 48.1055728256774]}";320;9908;Rue Noël Blayau;35238;Rennes;5;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;n°25
48.1051229909, -1.68965599587;"{""type"": ""Point"", ""coordinates"": [-1.689655995871193, 48.10512299094077]}";323;9764;Place Bernard Monnin;35238;Rennes;5;;S 23;2000-12-31T23:00:00Z;Rennes Métropole;
48.1010981471, -1.7058463325;"{""type"": ""Point"", ""coordinates"": [-1.705846332498175, 48.101098147128205]}";326;9367;Allée Joseph Gemain;35238;Rennes;7;;autre;1993-12-31T23:00:00Z;Rennes Métropole;n°2 - Ral NC
48.1014609545, -1.69828137333;"{""type"": ""Point"", ""coordinates"": [-1.698281373330135, 48.10146095448837]}";333;10057;Rue Roger-Henri Guerrand;35238;Rennes;14;;autre;2010-12-31T23:00:00Z;Rennes Métropole;n°1 - 6+4+4
48.1162004653, -1.67885109326;"{""type"": ""Point"", ""coordinates"": [-1.678851093255894, 48.11620046526679]}";336;8629;Rue d'Antrain;35238;Rennes;7;;autre;1993-12-31T23:00:00Z;Rennes Métropole;n°31 - pas de SV-1 changé
48.1195979414, -1.68538224504;"{""type"": ""Point"", ""coordinates"": [-1.685382245038362, 48.1195979414421]}";344;9326;Rue Anatole France;35238;Rennes;5;;S 23-1;2001-12-31T23:00:00Z;Rennes Métropole;n°32 - pas de SV
48.0840790706, -1.66797903392;"{""type"": ""Point"", ""coordinates"": [-1.667979033915288, 48.084079070587975]}";352;9597;Boulevard du Portugal;35238;Rennes;5;;S 23;;Rennes Métropole;derriere n°17
48.1235395969, -1.70513081575;"{""type"": ""Point"", ""coordinates"": [-1.705130815748114, 48.1235395969186]}";355;9425;Rue de Franche Comté;35238;Rennes;4;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°14
48.1210576337, -1.70441809843;"{""type"": ""Point"", ""coordinates"": [-1.704418098426826, 48.121057633654544]}";358;9750;Place Recteur Henri Le Moal;35238;Rennes;8;;autre;2001-12-31T23:00:00Z;Rennes Métropole;n°1
48.093169097, -1.65852446323;"{""type"": ""Point"", ""coordinates"": [-1.658524463226319, 48.09316909699165]}";362;8985;Rue Paul Langevin;35238;Rennes;6;;autre;2000-12-31T23:00:00Z;Rennes Métropole;n°42
48.1213675649, -1.70729227057;"{""type"": ""Point"", ""coordinates"": [-1.707292270573082, 48.12136756485307]}";368;9643;Cours Président John Fitzgerald Kennedy;35238;Rennes;4;;S 23;;Rennes Métropole;n°14
48.1197442588, -1.7080757349;"{""type"": ""Point"", ""coordinates"": [-1.708075734904816, 48.11974425877527]}";372;9478;Avenue Sir Winston Churchill;35238;Rennes;2;;autre;1999-12-31T23:00:00Z;Rennes Métropole;n°10
48.1185791239, -1.70794547205;"{""type"": ""Point"", ""coordinates"": [-1.707945472053026, 48.118579123871726]}";375;9478;Avenue Sir Winston Churchill;35238;Rennes;6;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°8
48.1286251012, -1.69913323086;"{""type"": ""Point"", ""coordinates"": [-1.699133230856922, 48.128625101246804]}";381;9797;Place Eugène Aulnette;35238;Rennes;7;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°9 - pas de SV
48.1285026049, -1.69854913848;"{""type"": ""Point"", ""coordinates"": [-1.698549138476596, 48.1285026049418]}";382;9828;Avenue de Cucillé;35238;Rennes;4;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;n°9
48.0854160896, -1.65732822696;"{""type"": ""Point"", ""coordinates"": [-1.657328226957008, 48.085416089607136]}";387;9543;Place de Torigné;35238;Rennes;5;;S 23;;Rennes Métropole;n°8 - pas de SV
48.0884401214, -1.65756796004;"{""type"": ""Point"", ""coordinates"": [-1.657567960036349, 48.08844012136631]}";393;8566;Rue de Hongrie;35238;Rennes;16;;autre;2005-12-31T23:00:00Z;Rennes Métropole;carrefour Yougoslavie
48.0858611164, -1.67691708748;"{""type"": ""Point"", ""coordinates"": [-1.676917087483989, 48.08586111638841]}";409;9588;Square de Copenhague;35238;Rennes;2;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;n°2 - pas de SV
48.0931406614, -1.67550615156;"{""type"": ""Point"", ""coordinates"": [-1.675506151562111, 48.09314066142015]}";421;10167;Place de la Communauté;35238;Rennes;6;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;- pas de SV
48.0851972513, -1.69276553097;"{""type"": ""Point"", ""coordinates"": [-1.692765530966657, 48.085197251252936]}";422;10176;Place Albert Bayet;35238;Rennes;4;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;n°3
48.0914428653, -1.67941032846;"{""type"": ""Point"", ""coordinates"": [-1.679410328462145, 48.091442865297196]}";424;9865;Boulevard de l'Yser;35238;Rennes;5;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°7
48.1157365454, -1.68678860892;"{""type"": ""Point"", ""coordinates"": [-1.686788608916736, 48.115736545357635]}";427;9330;Boulevard de Chézy;35238;Rennes;5;;S 23;2010-04-12T22:00:00Z;Rennes Métropole;n°21 - pas de SV
48.1125596547, -1.68593600534;"{""type"": ""Point"", ""coordinates"": [-1.68593600534346, 48.11255965465195]}";429;8954;Place du Bas des Lices;35238;Rennes;4;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;n°8
48.1124867485, -1.68484970384;"{""type"": ""Point"", ""coordinates"": [-1.684849703842802, 48.11248674854358]}";432;8954;Place du Bas des Lices;35238;Rennes;5;;S 23;;Rennes Métropole;n°1
48.1129971603, -1.68396575306;"{""type"": ""Point"", ""coordinates"": [-1.683965753061807, 48.112997160347234]}";433;9161;Place des Lices;35238;Rennes;4;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;n°30 - 2 rajoutés
48.1132996083, -1.68275731428;"{""type"": ""Point"", ""coordinates"": [-1.682757314278317, 48.11329960833409]}";435;9161;Place des Lices;35238;Rennes;8;;S 23;1993-12-31T23:00:00Z;Rennes Métropole;n°13 - 2 rajoutés
48.1143980364, -1.6804596831;"{""type"": ""Point"", ""coordinates"": [-1.680459683097312, 48.11439803637105]}";441;9051;Place Sainte-Anne;35238;Rennes;4;;S 23-1;;Rennes Métropole;face au n°12 - pas de SV
48.1154170435, -1.67991235204;"{""type"": ""Point"", ""coordinates"": [-1.679912352043591, 48.115417043487135]}";443;9084;Contour Saint-Aubin;35238;Rennes;5;;S 23-1;;Rennes Métropole;n°8
48.1158074924, -1.68082508827;"{""type"": ""Point"", ""coordinates"": [-1.680825088266946, 48.11580749242785]}";448;9398;Rue de Saint-Malo;35238;Rennes;2;;S 23;;Rennes Métropole;n°10
48.1045668351, -1.67887289947;"{""type"": ""Point"", ""coordinates"": [-1.67887289947001, 48.10456683510588]}";456;10229;Place du Colombier;35238;Rennes;3;;autre;2000-12-31T23:00:00Z;Rennes Métropole;face n°26 - pas de SV
48.1077757181, -1.68181377938;"{""type"": ""Point"", ""coordinates"": [-1.681813779381888, 48.10777571809641]}";469;9094;Boulevard de la Liberté;35238;Rennes;4;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°39 bis
48.1083912804, -1.68393692538;"{""type"": ""Point"", ""coordinates"": [-1.683936925383167, 48.10839128038535]}";472;9094;Boulevard de la Liberté;35238;Rennes;7;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°51
48.1090129106, -1.68059375969;"{""type"": ""Point"", ""coordinates"": [-1.680593759687775, 48.109012910558214]}";473;9098;Rue de la Parcheminerie;35238;Rennes;14;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°13
48.1094923602, -1.67405989418;"{""type"": ""Point"", ""coordinates"": [-1.674059894178883, 48.109492360179935]}";474;9169;Avenue Jean Janvier;35238;Rennes;5;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;sq J.Loth face au n°3 - pas de SV
48.1069047516, -1.67334779442;"{""type"": ""Point"", ""coordinates"": [-1.673347794420157, 48.10690475156345]}";476;9169;Avenue Jean Janvier;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°6
48.0901325855, -1.6804291567;"{""type"": ""Point"", ""coordinates"": [-1.68042915669725, 48.090132585490274]}";186;9796;Square des Hautes Chalais;35238;Rennes;4;;S 23;;;n°7 - privé
48.1102179373, -1.6993658236;"{""type"": ""Point"", ""coordinates"": [-1.699365823603731, 48.11021793727716]}";666;8925;Rue Louis Guilloux;35238;Rennes;3;;S 23;2014-10-23T22:00:00Z;;n°19 - pas de SV
48.1102674184, -1.67105979454;"{""type"": ""Point"", ""coordinates"": [-1.671059794535864, 48.110267418410416]}";1207;8506;Avenue Aristide Briand;35238;Rennes;3;;S 23-1;2017-08-23T22:00:00Z;Rennes Métropole;n°1
48.1192260456, -1.67016200918;"{""type"": ""Point"", ""coordinates"": [-1.670162009183163, 48.119226045627784]}";746;8744;Rue de la Croix Carrée;35238;Rennes;3;;S 23-1;2016-01-25T23:00:00Z;Rennes Métropole;n°17 - pas de SV
48.0929852439, -1.63964473313;"{""type"": ""Point"", ""coordinates"": [-1.639644733125745, 48.092985243850734]}";8;8977;Boulevard Paul Hutin-Desgrées;35238;Rennes;3;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;
48.0941005898, -1.66646062604;"{""type"": ""Point"", ""coordinates"": [-1.666460626043029, 48.09410058978268]}";11;8781;Boulevard Emile Combes;35238;Rennes;6;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;face au n°42
48.1236581907, -1.66141424536;"{""type"": ""Point"", ""coordinates"": [-1.661414245355556, 48.12365819070838]}";13;8718;Square de Saint-Exupéry;35238;Rennes;6;;S 23;1993-12-31T23:00:00Z;Rennes Métropole;n°7
48.0935256729, -1.74600584837;"{""type"": ""Point"", ""coordinates"": [-1.746005848365698, 48.093525672865404]}";17;18571;Etang d'Apigné;35238;Rennes;5;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;face restaurant n°685
